experiment_id,batch_id,time_min,temperature_c,ph,concentration_mg_L,dissolved_oxygen_%,absorbance_600nm,growth_rate,foam_level
EXP_068,BATCH_D,1950,37.18,5.75,181.84,21.55,3.625,0.054,2
EXP_068,BATCH_D,1965,37.02,5.65,180.6,26.88,3.611,0.0,1
EXP_068,BATCH_D,1980,36.9,5.65,179.25,27.73,3.578,0.0,1
EXP_068,BATCH_D,1995,37.06,5.79,179.81,9.76,3.607,0.287,6
EXP_068,BATCH_D,2010,36.94,5.71,182.01,23.29,3.635,0.024,1
EXP_068,BATCH_D,2025,37.06,5.73,180.59,26.87,3.612,0.0,1
EXP_068,BATCH_D,2040,36.79,5.67,180.67,26.9,3.613,0.0,1
EXP_068,BATCH_D,2055,36.99,5.66,179.05,26.62,3.587,0.0,2
EXP_068,BATCH_D,2070,36.94,5.65,180.82,16.26,3.61,0.192,4
EXP_068,BATCH_D,2085,36.93,5.68,181.21,26.94,3.626,0.0,1
EXP_068,BATCH_D,2100,36.99,5.64,179.74,25.95,3.595,0.0,1
EXP_068,BATCH_D,2115,37.0,5.7,178.25,24.78,3.561,0.044,1
EXP_068,BATCH_D,2130,37.0,5.69,180.23,23.56,3.604,0.092,3
EXP_068,BATCH_D,2145,36.92,5.65,179.05,21.46,3.58,0.122,3
EXP_068,BATCH_D,2160,37.19,5.68,182.39,14.79,3.629,0.223,5
EXP_068,BATCH_D,2175,37.0,5.66,181.14,26.51,3.624,0.0,1
EXP_068,BATCH_D,2190,36.96,5.69,178.95,29.48,3.593,0.0,1
EXP_068,BATCH_D,2205,37.07,5.64,181.23,22.87,3.619,0.044,2
EXP_068,BATCH_D,2220,36.93,5.72,180.23,23.21,3.601,0.084,3
EXP_068,BATCH_D,2235,36.98,5.52,180.72,26.99,3.636,0.0,2
EXP_068,BATCH_D,2250,36.94,5.65,180.22,25.83,3.6,0.0,1
EXP_068,BATCH_D,2265,36.94,5.67,180.6,24.02,3.61,0.005,1
EXP_068,BATCH_D,2280,37.15,5.64,180.26,26.06,3.601,0.0,1
EXP_068,BATCH_E,0,37.24,7.22,2.66,97.57,0.045,0.0,1
EXP_068,BATCH_E,15,37.13,7.16,3.0,98.28,0.045,0.0,1
EXP_068,BATCH_E,30,36.92,7.19,2.11,97.91,0.045,0.0,2
EXP_068,BATCH_E,45,36.94,7.15,3.4,98.51,0.045,0.0,1
EXP_068,BATCH_E,60,36.96,7.19,2.09,96.2,0.045,0.0,1
EXP_068,BATCH_E,75,37.15,7.23,1.86,98.36,0.045,0.0,1
EXP_068,BATCH_E,90,37.08,7.13,1.96,98.42,0.045,0.0,2
EXP_068,BATCH_E,105,36.9,7.23,2.18,97.21,0.045,0.0,1
EXP_068,BATCH_E,120,36.99,7.21,3.24,98.25,0.045,0.0,1
EXP_068,BATCH_E,135,37.06,7.17,2.29,98.31,0.045,0.0,2
EXP_068,BATCH_E,150,36.91,7.26,2.68,96.85,0.045,0.0,1
EXP_068,BATCH_E,165,36.82,7.13,2.08,97.61,0.045,0.0,2
EXP_068,BATCH_E,180,36.91,7.19,2.18,97.1,0.045,0.0,1
EXP_068,BATCH_E,195,36.95,7.3,2.18,95.73,0.045,0.0,1
EXP_068,BATCH_E,210,36.91,7.14,2.41,96.9,0.045,0.0,1
EXP_068,BATCH_E,225,37.08,7.16,2.14,97.87,0.045,0.0,1
EXP_068,BATCH_E,240,36.96,7.2,2.18,97.83,0.045,0.0,1
EXP_068,BATCH_E,255,36.8,7.15,1.61,96.44,0.045,0.0,1
EXP_068,BATCH_E,270,36.88,7.24,1.28,98.71,0.045,0.007,2
EXP_068,BATCH_E,285,37.08,7.17,2.78,96.79,0.046,0.0,1
EXP_068,BATCH_E,300,36.83,7.21,2.24,100.0,0.045,0.0,1
EXP_068,BATCH_E,315,36.82,7.25,2.08,98.06,0.045,0.0,1
EXP_068,BATCH_E,330,37.06,7.29,1.96,92.06,0.045,0.067,3
EXP_068,BATCH_E,345,37.2,7.2,2.65,99.29,0.058,0.0,1
EXP_068,BATCH_E,360,36.93,7.17,2.07,98.73,0.045,0.0,2
EXP_068,BATCH_E,375,37.03,7.15,2.59,92.7,0.045,0.04,2
EXP_068,BATCH_E,390,37.11,7.29,2.06,96.94,0.053,0.0,2
EXP_068,BATCH_E,405,36.93,7.2,1.68,98.53,0.045,0.0,2
EXP_068,BATCH_E,420,37.1,7.16,3.07,91.38,0.053,0.136,4
EXP_068,BATCH_E,435,37.09,7.18,4.53,97.41,0.072,0.034,2
EXP_068,BATCH_E,450,36.8,7.13,2.44,96.06,0.06,0.01,2
EXP_068,BATCH_E,465,37.03,7.22,3.86,95.57,0.074,0.051,2
EXP_068,BATCH_E,480,36.82,7.21,2.37,89.91,0.07,0.142,4
EXP_068,BATCH_E,495,37.02,7.21,4.88,94.52,0.103,0.053,1
EXP_068,BATCH_E,510,36.97,7.26,4.05,83.0,0.08,0.297,7
EXP_068,BATCH_E,525,36.99,7.17,7.17,72.47,0.162,0.488,10
EXP_068,BATCH_E,540,36.88,7.11,9.57,86.2,0.178,0.137,4
EXP_068,BATCH_E,555,36.95,7.12,9.12,80.66,0.189,0.27,5
EXP_068,BATCH_E,570,36.93,7.17,12.14,77.68,0.232,0.363,8
EXP_068,BATCH_E,585,37.06,7.08,12.9,62.87,0.262,0.538,10
EXP_068,BATCH_E,600,36.86,7.16,16.92,59.85,0.34,0.651,10
EXP_068,BATCH_E,615,36.88,7.04,20.44,61.73,0.392,0.529,10
EXP_068,BATCH_E,630,37.11,7.19,22.78,54.27,0.445,0.753,10
EXP_068,BATCH_E,645,37.06,7.02,26.69,41.88,0.543,0.85,10
EXP_068,BATCH_E,660,37.1,6.99,30.6,50.23,0.615,0.716,10
EXP_068,BATCH_E,675,36.86,6.85,34.17,37.7,0.686,0.949,10
EXP_068,BATCH_E,690,37.14,6.89,40.13,23.83,0.805,1.164,10
EXP_068,BATCH_E,705,37.14,6.79,45.4,16.85,0.919,1.257,10
EXP_068,BATCH_E,720,37.03,6.78,53.1,21.57,1.057,1.163,10
EXP_068,BATCH_E,735,37.03,6.71,58.42,3.88,1.152,1.403,10
EXP_068,BATCH_E,750,36.93,6.72,66.66,0.47,1.337,1.417,10
EXP_068,BATCH_E,765,37.08,6.63,72.36,10.99,1.435,1.196,10
EXP_068,BATCH_E,780,37.2,6.6,78.85,0.0,1.576,1.711,10
EXP_068,BATCH_E,795,37.07,6.52,90.15,0.0,1.777,1.66,10
EXP_068,BATCH_E,810,37.08,6.47,95.56,0.0,1.908,1.361,10
EXP_068,BATCH_E,825,36.98,6.46,102.82,0.0,2.049,1.518,10
EXP_068,BATCH_E,840,37.05,6.41,110.09,0.0,2.212,1.448,10
EXP_068,BATCH_E,855,36.95,6.34,116.9,0.0,2.339,1.493,10
EXP_068,BATCH_E,870,37.01,6.23,125.78,0.0,2.511,1.135,10
EXP_068,BATCH_E,885,36.96,6.26,128.57,4.41,2.566,0.877,10
EXP_068,BATCH_E,900,36.91,6.19,133.95,0.0,2.686,1.186,10
EXP_068,BATCH_E,915,37.02,6.08,140.24,1.23,2.803,0.815,10
EXP_068,BATCH_E,930,37.01,6.1,143.21,3.28,2.849,0.725,10
EXP_068,BATCH_E,945,36.97,6.09,147.98,0.36,2.948,0.766,10
EXP_068,BATCH_E,960,37.0,5.97,150.37,0.0,3.002,0.79,10
EXP_068,BATCH_E,975,36.91,6.0,155.51,0.0,3.106,0.835,10
EXP_068,BATCH_E,990,37.06,5.98,158.37,20.44,3.169,0.311,7
EXP_068,BATCH_E,1005,36.95,6.05,158.5,15.19,3.168,0.337,8
EXP_068,BATCH_E,1020,37.01,5.98,161.16,8.79,3.236,0.478,10
EXP_068,BATCH_E,1035,36.97,5.91,163.08,14.61,3.264,0.339,8
EXP_068,BATCH_E,1050,37.05,5.89,164.74,14.99,3.304,0.408,8
EXP_068,BATCH_E,1065,37.06,5.89,167.19,20.45,3.346,0.203,5
EXP_068,BATCH_E,1080,36.94,5.95,166.85,29.18,3.345,0.0,1
EXP_068,BATCH_E,1095,37.04,5.9,167.46,15.14,3.343,0.336,8
EXP_068,BATCH_E,1110,37.08,5.82,170.56,12.09,3.412,0.398,9
EXP_068,BATCH_E,1125,37.11,5.81,172.01,27.64,3.422,0.0,1
EXP_068,BATCH_E,1140,36.87,5.86,169.98,18.86,3.399,0.274,6
EXP_068,BATCH_E,1155,36.92,5.91,174.15,28.81,3.477,0.065,3
EXP_068,BATCH_E,1170,36.9,5.88,171.64,32.57,3.412,0.0,1
EXP_068,BATCH_E,1185,37.04,5.91,172.66,27.08,3.433,0.032,1
EXP_068,BATCH_E,1200,36.85,5.92,170.62,21.64,3.418,0.172,4
EXP_068,BATCH_E,1215,36.9,5.85,173.67,27.82,3.468,0.041,3
EXP_068,BATCH_E,1230,37.16,5.92,172.06,30.08,3.427,0.0,1
EXP_068,BATCH_E,1245,36.99,5.88,170.99,26.4,3.425,0.079,2
EXP_068,BATCH_E,1260,37.04,5.82,172.96,22.89,3.442,0.138,4
EXP_068,BATCH_E,1275,37.0,5.85,172.92,30.43,3.453,0.0,2
EXP_068,BATCH_E,1290,37.23,5.84,171.58,30.95,3.433,0.0,1
EXP_068,BATCH_E,1305,37.02,5.87,171.0,31.72,3.433,0.0,1
EXP_068,BATCH_E,1320,36.9,5.81,170.66,17.89,3.406,0.24,6
EXP_068,BATCH_E,1335,36.9,5.85,173.98,18.26,3.481,0.223,5
EXP_068,BATCH_E,1350,36.94,5.86,171.84,30.89,3.45,0.0,1
EXP_068,BATCH_E,1365,37.09,5.89,171.97,11.71,3.449,0.326,7
EXP_068,BATCH_E,1380,37.15,5.73,175.61,29.45,3.515,0.0,2
EXP_068,BATCH_E,1395,36.9,5.77,171.53,30.37,3.432,0.0,1
EXP_068,BATCH_E,1410,37.1,5.86,172.49,19.77,3.453,0.165,4
EXP_068,BATCH_E,1425,37.12,5.94,173.28,22.68,3.465,0.072,3
EXP_068,BATCH_E,1440,36.96,5.78,173.59,28.64,3.467,0.032,1
EXP_068,BATCH_E,1455,37.11,5.88,173.46,24.11,3.471,0.107,3
EXP_068,BATCH_E,1470,37.03,5.84,175.22,25.63,3.489,0.033,1
EXP_068,BATCH_E,1485,36.89,5.84,173.64,28.28,3.478,0.0,1
EXP_068,BATCH_E,1500,37.07,5.84,172.96,29.58,3.48,0.0,2
EXP_068,BATCH_E,1515,36.9,5.8,171.85,28.44,3.448,0.007,2
EXP_068,BATCH_E,1530,37.05,5.8,174.55,30.98,3.481,0.0,2
EXP_068,BATCH_E,1545,36.96,5.81,172.01,30.34,3.444,0.035,1
EXP_068,BATCH_E,1560,37.03,5.82,174.32,21.76,3.489,0.166,5
EXP_068,BATCH_E,1575,37.17,5.91,173.95,30.88,3.477,0.0,1
EXP_068,BATCH_E,1590,36.97,5.87,172.44,27.63,3.451,0.0,1
EXP_068,BATCH_E,1605,36.91,5.86,170.79,22.65,3.434,0.167,5
EXP_068,BATCH_E,1620,36.98,5.84,173.45,19.05,3.485,0.18,4
EXP_068,BATCH_E,1635,36.91,5.86,173.16,27.81,3.47,0.033,2
EXP_068,BATCH_E,1650,36.91,5.88,175.47,29.6,3.491,0.0,1
EXP_068,BATCH_E,1665,37.0,5.92,171.6,29.86,3.438,0.0,1
EXP_068,BATCH_E,1680,37.02,5.87,172.64,15.85,3.461,0.253,6
EXP_068,BATCH_E,1695,37.0,5.76,173.74,25.16,3.489,0.083,2
EXP_068,BATCH_E,1710,37.14,5.89,174.18,30.49,3.478,0.0,1
EXP_068,BATCH_E,1725,36.85,5.96,172.2,30.27,3.415,0.0,1
EXP_068,BATCH_E,1740,36.98,5.8,173.53,12.6,3.473,0.343,8
EXP_068,BATCH_E,1755,36.96,5.86,174.09,29.37,3.483,0.0,1
EXP_068,BATCH_E,1770,36.89,5.78,172.62,29.99,3.457,0.0,1
EXP_068,BATCH_E,1785,37.07,5.85,173.72,26.95,3.482,0.0,2
EXP_068,BATCH_E,1800,37.01,5.83,172.17,27.07,3.455,0.0,1
EXP_068,BATCH_E,1815,36.89,5.84,171.82,31.98,3.439,0.0,1
EXP_068,BATCH_E,1830,37.05,5.85,171.43,22.5,3.449,0.11,3
EXP_068,BATCH_E,1845,37.05,5.75,172.82,28.11,3.461,0.001,2
EXP_068,BATCH_E,1860,37.05,5.9,171.99,30.88,3.449,0.0,1
EXP_068,BATCH_E,1875,37.1,5.86,172.07,24.89,3.456,0.101,3
EXP_068,BATCH_E,1890,36.99,5.79,173.95,27.79,3.469,0.0,1
EXP_068,BATCH_E,1905,37.06,5.78,172.59,24.81,3.445,0.083,2
EXP_068,BATCH_E,1920,37.05,5.93,173.88,18.18,3.486,0.178,4
EXP_068,BATCH_E,1935,37.04,5.89,174.19,27.89,3.481,0.0,1
EXP_068,BATCH_E,1950,36.95,5.85,174.38,27.78,3.486,0.0,1
EXP_068,BATCH_E,1965,36.95,5.83,171.91,30.43,3.44,0.0,1
EXP_068,BATCH_E,1980,37.29,5.96,171.89,24.88,3.447,0.078,2
EXP_068,BATCH_E,1995,37.03,5.86,173.1,19.65,3.456,0.148,4
EXP_068,BATCH_E,2010,36.98,5.8,173.87,21.53,3.477,0.117,3
EXP_068,BATCH_E,2025,37.13,5.78,173.58,30.86,3.479,0.0,1
EXP_068,BATCH_E,2040,37.01,5.93,172.97,27.89,3.462,0.0,1
EXP_068,BATCH_E,2055,36.71,5.88,172.21,28.94,3.456,0.0,1
EXP_068,BATCH_E,2070,36.91,5.79,172.93,21.44,3.454,0.154,4
EXP_068,BATCH_E,2085,36.74,5.78,173.5,27.61,3.487,0.021,1
EXP_068,BATCH_E,2100,36.98,5.87,174.02,30.56,3.459,0.0,1
EXP_068,BATCH_E,2115,36.9,5.8,172.67,31.18,3.463,0.017,1
EXP_068,BATCH_E,2130,36.95,5.88,172.71,24.21,3.462,0.054,2
EXP_068,BATCH_E,2145,37.07,5.81,173.87,21.97,3.474,0.123,3
EXP_068,BATCH_E,2160,36.93,5.81,173.92,23.45,3.487,0.129,3
EXP_069,BATCH_A,0,36.84,7.11,2.91,96.7,0.045,0.0,1
EXP_069,BATCH_A,15,36.86,7.09,2.13,98.02,0.045,0.0,1
EXP_069,BATCH_A,30,37.01,7.08,2.37,95.57,0.045,0.0,1
EXP_069,BATCH_A,45,36.97,7.1,2.24,95.24,0.045,0.0,1
EXP_069,BATCH_A,60,37.05,7.12,2.73,96.64,0.045,0.0,1
EXP_069,BATCH_A,75,36.97,7.11,2.05,96.66,0.045,0.0,2
EXP_069,BATCH_A,90,37.01,7.12,1.32,99.66,0.045,0.0,1
EXP_069,BATCH_A,105,37.12,7.13,2.08,96.86,0.045,0.0,1
EXP_069,BATCH_A,120,36.92,7.05,2.23,99.19,0.045,0.0,1
EXP_069,BATCH_A,135,37.1,7.09,2.27,98.81,0.045,0.0,1
EXP_069,BATCH_A,150,37.16,7.24,2.16,96.05,0.045,0.0,1
EXP_069,BATCH_A,165,36.99,7.11,2.36,96.72,0.045,0.0,1
EXP_069,BATCH_A,180,36.93,7.18,2.46,96.17,0.045,0.0,1
EXP_069,BATCH_A,195,37.08,7.12,2.51,95.03,0.045,0.0,1
EXP_069,BATCH_A,210,36.93,7.1,2.31,96.82,0.045,0.0,1
EXP_069,BATCH_A,225,37.1,6.98,2.12,99.37,0.045,0.0,1
EXP_069,BATCH_A,240,37.02,7.1,1.69,98.04,0.045,0.0,1
EXP_069,BATCH_A,255,37.04,7.11,1.95,98.5,0.045,0.0,1
EXP_069,BATCH_A,270,36.97,7.22,3.1,95.9,0.045,0.024,1
EXP_069,BATCH_A,285,37.14,7.1,2.41,95.51,0.05,0.008,1
EXP_069,BATCH_A,300,37.16,7.04,2.51,89.57,0.047,0.114,2
EXP_069,BATCH_A,315,36.93,7.08,2.56,97.67,0.073,0.008,1
EXP_069,BATCH_A,330,36.95,7.18,1.57,98.71,0.048,0.0,1
EXP_069,BATCH_A,345,37.05,7.09,2.07,82.54,0.059,0.303,7
EXP_069,BATCH_A,360,37.14,7.07,5.82,88.12,0.109,0.179,5
EXP_069,BATCH_A,375,36.98,7.07,5.35,92.88,0.095,0.1,2
EXP_069,BATCH_A,390,36.86,7.1,7.89,85.88,0.129,0.274,6
EXP_069,BATCH_A,405,36.93,7.05,7.13,87.6,0.15,0.221,5
EXP_069,BATCH_A,420,36.83,6.99,8.98,93.93,0.173,0.0,2
EXP_069,BATCH_A,435,37.11,7.05,6.59,74.3,0.149,0.4,9
EXP_069,BATCH_A,450,37.03,7.01,12.67,61.44,0.253,0.62,10
EXP_069,BATCH_A,465,37.07,6.95,14.19,76.85,0.272,0.344,9
EXP_069,BATCH_A,480,37.0,7.02,16.14,74.16,0.322,0.324,8
EXP_069,BATCH_A,495,37.03,7.03,17.08,67.78,0.337,0.437,10
EXP_069,BATCH_A,510,37.06,6.97,20.6,48.37,0.409,0.879,10
EXP_069,BATCH_A,525,37.11,6.97,25.51,63.47,0.513,0.441,10
EXP_069,BATCH_A,540,37.13,6.99,24.65,59.85,0.497,0.57,10
EXP_069,BATCH_A,555,36.94,6.89,31.21,31.76,0.627,1.092,10
EXP_069,BATCH_A,570,37.0,6.85,34.89,29.24,0.716,1.092,10
EXP_069,BATCH_A,585,36.92,6.82,41.86,44.26,0.845,0.796,10
EXP_069,BATCH_A,600,36.78,6.67,44.15,42.11,0.875,0.746,10
EXP_069,BATCH_A,615,36.91,6.72,49.31,14.6,0.995,1.309,10
EXP_069,BATCH_A,630,36.93,6.65,56.94,11.12,1.137,1.262,10
EXP_069,BATCH_A,645,37.08,6.66,61.88,4.26,1.247,1.392,10
EXP_069,BATCH_A,660,37.0,6.53,70.54,0.0,1.415,1.447,10
EXP_069,BATCH_A,675,37.0,6.46,76.18,2.63,1.537,1.295,10
EXP_069,BATCH_A,690,36.96,6.46,83.15,0.0,1.674,1.459,10
EXP_069,BATCH_A,705,36.9,6.37,91.56,0.0,1.828,1.288,10
EXP_069,BATCH_A,720,36.96,6.33,96.99,0.0,1.932,1.64,10
EXP_069,BATCH_A,735,36.93,6.29,108.0,0.0,2.156,1.54,10
EXP_069,BATCH_A,750,37.15,6.17,112.26,0.0,2.24,1.063,10
EXP_069,BATCH_A,765,37.34,6.1,118.72,0.0,2.369,1.416,10
EXP_069,BATCH_A,780,37.04,6.14,125.37,0.0,2.523,1.172,10
EXP_069,BATCH_A,795,36.96,6.1,129.56,0.0,2.603,1.205,10
EXP_069,BATCH_A,810,37.11,6.01,137.62,0.0,2.764,1.328,10
EXP_069,BATCH_A,825,37.08,5.96,143.71,0.0,2.869,0.838,10
EXP_069,BATCH_A,840,36.98,5.96,146.19,4.56,2.932,0.727,10
EXP_069,BATCH_A,855,36.88,5.9,151.55,0.0,3.014,0.894,10
EXP_069,BATCH_A,870,37.06,5.79,155.28,0.0,3.11,0.843,10
EXP_069,BATCH_A,885,36.88,5.91,158.77,9.95,3.183,0.553,10
EXP_069,BATCH_A,900,37.07,5.86,161.48,9.23,3.221,0.494,10
EXP_069,BATCH_A,915,36.82,5.82,163.42,4.86,3.282,0.516,10
EXP_069,BATCH_A,930,36.91,5.73,166.05,8.0,3.324,0.486,9
EXP_069,BATCH_A,945,37.01,5.65,169.21,18.76,3.379,0.276,6
EXP_069,BATCH_A,960,37.1,5.79,168.96,16.21,3.379,0.232,6
EXP_069,BATCH_A,975,37.23,5.82,171.69,6.1,3.425,0.45,10
EXP_069,BATCH_A,990,36.91,5.7,173.32,5.62,3.47,0.468,9
EXP_069,BATCH_A,1005,37.0,5.75,175.52,12.17,3.519,0.242,6
EXP_069,BATCH_A,1020,36.89,5.71,176.49,24.46,3.518,0.082,2
EXP_069,BATCH_A,1035,36.99,5.68,176.37,14.46,3.535,0.258,6
EXP_069,BATCH_A,1050,36.87,5.69,178.07,18.9,3.569,0.107,2
EXP_069,BATCH_A,1065,37.0,5.75,178.37,22.81,3.557,0.085,3
EXP_069,BATCH_A,1080,37.01,5.68,179.52,24.28,3.586,0.056,2
EXP_069,BATCH_A,1095,36.88,5.78,178.01,26.87,3.568,0.0,1
EXP_069,BATCH_A,1110,36.87,5.75,179.97,12.22,3.586,0.288,7
EXP_069,BATCH_A,1125,36.96,5.73,180.92,26.33,3.626,0.0,1
EXP_069,BATCH_A,1140,37.11,5.68,178.5,29.15,3.581,0.0,1
EXP_069,BATCH_A,1155,37.03,5.61,181.07,21.46,3.613,0.081,2
EXP_069,BATCH_A,1170,37.02,5.58,179.77,28.79,3.597,0.0,1
EXP_069,BATCH_A,1185,37.08,5.7,179.96,21.43,3.604,0.106,3
EXP_069,BATCH_A,1200,36.93,5.56,181.49,20.91,3.618,0.158,5
EXP_069,BATCH_A,1215,37.03,5.74,181.41,15.64,3.636,0.185,5
EXP_069,BATCH_A,1230,37.06,5.7,182.58,27.33,3.655,0.0,1
EXP_069,BATCH_A,1245,36.97,5.64,180.78,27.16,3.616,0.0,1
EXP_069,BATCH_A,1260,37.04,5.65,180.44,22.95,3.621,0.072,3
EXP_069,BATCH_A,1275,36.99,5.69,182.02,25.42,3.63,0.023,1
EXP_069,BATCH_A,1290,37.06,5.71,180.26,26.97,3.626,0.019,1
EXP_069,BATCH_A,1305,36.91,5.69,181.78,21.44,3.634,0.056,2
EXP_069,BATCH_A,1320,36.9,5.66,182.04,19.26,3.637,0.165,4
EXP_069,BATCH_A,1335,36.79,5.75,184.44,28.07,3.667,0.002,1
EXP_069,BATCH_A,1350,37.13,5.72,181.43,21.11,3.637,0.093,3
EXP_069,BATCH_A,1365,37.0,5.61,184.3,28.21,3.685,0.0,2
EXP_069,BATCH_A,1380,37.02,5.64,182.4,27.26,3.634,0.0,2
EXP_069,BATCH_A,1395,36.8,5.73,182.47,25.54,3.656,0.06,2
EXP_069,BATCH_A,1410,36.9,5.65,182.35,26.32,3.646,0.0,2
EXP_069,BATCH_A,1425,36.99,5.69,182.02,25.2,3.62,0.0,1
EXP_069,BATCH_A,1440,37.16,5.62,181.55,14.12,3.635,0.207,6
EXP_069,BATCH_A,1455,36.99,5.74,183.33,15.04,3.662,0.218,5
EXP_069,BATCH_A,1470,36.92,5.67,183.95,23.15,3.678,0.0,1
EXP_069,BATCH_A,1485,37.14,5.56,182.76,23.1,3.652,0.0,1
EXP_069,BATCH_A,1500,37.07,5.58,180.89,25.76,3.621,0.0,1
EXP_069,BATCH_A,1515,36.89,5.65,182.2,12.35,3.623,0.282,7
EXP_069,BATCH_A,1530,36.82,5.58,183.83,17.86,3.677,0.094,3
EXP_069,BATCH_A,1545,36.9,5.64,182.21,26.46,3.642,0.0,1
EXP_069,BATCH_A,1560,36.98,5.78,182.94,24.36,3.652,0.0,1
EXP_069,BATCH_A,1575,36.97,5.67,181.39,25.62,3.63,0.0,1
EXP_069,BATCH_A,1590,36.96,5.76,179.74,26.17,3.604,0.0,1
EXP_069,BATCH_A,1605,36.9,5.7,181.48,5.6,3.629,0.417,10
EXP_069,BATCH_A,1620,36.99,5.65,184.0,21.63,3.688,0.052,3
EXP_069,BATCH_A,1635,36.85,5.77,180.75,25.95,3.639,0.0,1
EXP_069,BATCH_A,1650,36.95,5.73,182.29,24.7,3.661,0.032,2
EXP_069,BATCH_A,1665,36.96,5.69,181.97,26.14,3.645,0.0,1
EXP_069,BATCH_A,1680,37.16,5.71,181.96,26.82,3.653,0.006,1
EXP_069,BATCH_A,1695,37.13,5.6,182.72,28.48,3.647,0.0,1
EXP_069,BATCH_A,1710,37.01,5.69,181.78,24.44,3.627,0.011,2
EXP_069,BATCH_A,1725,37.01,5.62,182.11,26.57,3.649,0.035,2
EXP_069,BATCH_A,1740,37.01,5.65,182.22,24.49,3.634,0.0,1
EXP_069,BATCH_A,1755,36.95,5.57,181.01,26.97,3.617,0.0,1
EXP_069,BATCH_A,1770,37.0,5.76,178.68,24.58,3.582,0.032,2
EXP_069,BATCH_A,1785,36.93,5.74,181.14,20.44,3.624,0.106,3
EXP_069,BATCH_A,1800,37.22,5.75,180.79,21.96,3.603,0.115,4
EXP_069,BATCH_A,1815,37.14,5.67,182.52,23.46,3.647,0.063,2
EXP_069,BATCH_A,1830,36.87,5.62,180.47,28.69,3.615,0.0,1
EXP_069,BATCH_A,1845,36.93,5.7,181.72,22.18,3.635,0.1,4
EXP_069,BATCH_A,1860,37.02,5.72,181.96,21.74,3.635,0.057,2
EXP_069,BATCH_A,1875,36.97,5.61,182.39,25.27,3.647,0.0,1
EXP_069,BATCH_A,1890,36.96,5.62,179.99,23.59,3.594,0.046,2
EXP_069,BATCH_A,1905,36.94,5.69,182.89,9.71,3.656,0.309,7
EXP_069,BATCH_A,1920,36.86,5.6,183.69,25.81,3.656,0.0,2
EXP_069,BATCH_A,1935,37.23,5.71,181.87,27.42,3.637,0.0,1
EXP_069,BATCH_A,1950,37.04,5.62,180.05,18.1,3.617,0.09,2
EXP_069,BATCH_A,1965,36.98,5.65,182.69,18.07,3.655,0.163,3
EXP_069,BATCH_A,1980,37.19,5.62,182.42,23.31,3.65,0.0,2
EXP_069,BATCH_A,1995,37.07,5.63,182.93,27.98,3.646,0.0,1
EXP_069,BATCH_A,2010,36.89,5.6,181.99,22.77,3.642,0.026,1
EXP_069,BATCH_A,2025,37.02,5.66,182.65,27.78,3.651,0.0,1
EXP_069,BATCH_A,2040,37.07,5.72,181.8,24.46,3.632,0.0,1
EXP_069,BATCH_B,0,37.28,7.19,2.59,99.74,0.045,0.0,1
EXP_069,BATCH_B,15,37.08,7.26,1.58,96.9,0.045,0.0,1
EXP_069,BATCH_B,30,36.82,7.21,3.19,99.61,0.045,0.0,1
EXP_069,BATCH_B,45,37.01,7.14,2.82,95.87,0.045,0.0,1
EXP_069,BATCH_B,60,36.91,7.2,1.65,97.82,0.045,0.0,1
EXP_069,BATCH_B,75,37.0,7.28,1.37,98.2,0.045,0.0,1
EXP_069,BATCH_B,90,37.07,7.19,1.26,96.54,0.045,0.0,1
EXP_069,BATCH_B,105,37.08,7.2,2.66,96.25,0.045,0.0,1
EXP_069,BATCH_B,120,37.0,7.25,2.33,95.9,0.045,0.0,1
EXP_069,BATCH_B,135,37.01,7.13,2.51,97.56,0.045,0.0,2
EXP_069,BATCH_B,150,36.99,7.16,2.01,96.58,0.045,0.022,2
EXP_069,BATCH_B,165,37.14,7.22,3.84,97.41,0.049,0.0,1
EXP_069,BATCH_B,180,36.94,7.24,3.09,97.26,0.045,0.0,1
EXP_069,BATCH_B,195,37.01,7.13,1.41,96.5,0.045,0.0,1
EXP_069,BATCH_B,210,37.1,7.23,2.92,98.78,0.045,0.0,2
EXP_069,BATCH_B,225,37.13,7.21,3.64,99.96,0.045,0.0,1
EXP_069,BATCH_B,240,36.94,7.17,1.6,95.98,0.045,0.0,1
EXP_069,BATCH_B,255,37.1,7.21,1.58,97.62,0.045,0.0,1
EXP_069,BATCH_B,270,37.03,7.13,3.06,94.33,0.045,0.0,2
EXP_069,BATCH_B,285,36.94,7.18,2.04,97.61,0.045,0.0,1
EXP_069,BATCH_B,300,36.98,7.19,3.06,97.22,0.045,0.0,1
EXP_069,BATCH_B,315,36.82,7.11,2.38,98.51,0.045,0.0,1
EXP_069,BATCH_B,330,37.05,7.15,2.89,95.54,0.045,0.0,1
EXP_069,BATCH_B,345,36.97,7.15,3.24,97.69,0.045,0.0,1
EXP_069,BATCH_B,360,36.94,7.22,2.4,97.96,0.045,0.0,1
EXP_069,BATCH_B,375,36.96,7.21,2.31,99.7,0.045,0.0,2
EXP_069,BATCH_B,390,36.96,7.18,1.57,98.6,0.045,0.0,1
EXP_069,BATCH_B,405,36.94,7.09,2.35,97.05,0.045,0.0,1
EXP_069,BATCH_B,420,37.13,7.22,1.4,96.25,0.045,0.0,1
EXP_069,BATCH_B,435,36.99,7.22,1.78,95.61,0.045,0.009,2
